barcode,cycle_id,current(A),voltage(V),time(s)
demo,34,4,3.697688493,171450
demo,34,4,3.700707642,171460
demo,34,4,3.703515767,171470
demo,34,4,3.706258012,171480
demo,34,4,3.708762996,171490
demo,34,4,3.711139963,171500
demo,34,4,3.713507709,171510
demo,34,4,3.715700021,171520
demo,34,4,3.717896704,171530
demo,34,4,3.71999659,171540
demo,34,4,3.72205803,171550
demo,34,4,3.72409189,171560
demo,34,4,3.72606725,171570
demo,34,4,3.728138011,171580
demo,34,4,3.730606792,171590
demo,34,4,3.733077946,171600
demo,34,4,3.735551912,171610
demo,34,4,3.738028865,171620
demo,34,4,3.740510108,171630
demo,34,4,3.742997823,171640
demo,34,4,3.745488734,171650
demo,34,4,3.747996249,171660
demo,34,4,3.750508808,171670
demo,34,4,3.753052572,171680
demo,34,4,3.755858021,171690
demo,34,4,3.75881093,171700
demo,34,4,3.761800088,171710
demo,34,4,3.764792012,171720
demo,34,4,3.767813651,171730
demo,34,4,3.770845853,171740
demo,34,4,3.773892674,171750
demo,34,4,3.776959493,171760
demo,34,4,3.780029882,171770
demo,34,4,3.783126315,171780
demo,34,4,3.786294382,171790
demo,34,4,3.789692591,171800
demo,34,4,3.793100471,171810
demo,34,4,3.796518599,171820
demo,34,4,3.799956597,171830
demo,34,4,3.803396906,171840
demo,34,4,3.806874203,171850
demo,34,4,3.810355811,171860
demo,34,4,3.814568756,171870
demo,34,4,3.818906829,171880
demo,34,4,3.823269491,171890
demo,34,4,3.827717407,171900
demo,34,4,3.832167482,171910
demo,34,4,3.836768316,171920
demo,34,4,3.841138236,171930
demo,34,4,3.845520047,171940
demo,34,4,3.850044162,171950
demo,34,4,3.854611782,171960
demo,34,4,3.859501615,171970
demo,34,4,3.864393527,171980
demo,34,4,3.869652196,171990
demo,34,4,3.875458637,172000
demo,34,4,3.881365115,172010
demo,34,4,3.887431702,172020
demo,34,4,3.893500148,172030
demo,34,4,3.899558909,172040
demo,34,4,3.905567939,172050
demo,34,4,3.911323525,172060
demo,34,4,3.916983482,172070
demo,34,4,3.922529755,172080
demo,34,4,3.92778744,172090
demo,34,4,3.932815533,172100
demo,34,4,3.937094347,172110
demo,34,4,3.941344111,172120
demo,34,4,3.945435277,172130
demo,34,4,3.949398597,172140
demo,34,4,3.953327727,172150
demo,34,4,3.957101003,172160
demo,34,4,3.960765863,172170
demo,34,4,3.964295369,172180
demo,34,4,3.967805345,172190
demo,34,4,3.971284179,172200
demo,34,4,3.974725291,172210
demo,34,4,3.978164758,172220
demo,34,4,3.981993505,172230
demo,34,4,3.986261047,172240
demo,34,4,3.990511832,172250
demo,34,4,3.994757668,172260
demo,34,4,3.999000127,172270
demo,34,3.819632226,4.000000007,172280
demo,34,3.615337597,3.999999834,172290
demo,34,3.441434391,3.999976903,172300
demo,34,3.293951905,3.999999772,172310
demo,34,3.153877878,4.000000944,172320
demo,34,3.02077585,3.999999725,172330
demo,34,2.893975284,3.999999949,172340
demo,34,2.772902388,4.000000086,172350
demo,34,2.657234965,3.999999816,172360
demo,34,2.546591977,3.999999561,172370
demo,34,2.440553344,3.999998947,172380
demo,34,2.339108399,4.000000833,172390
demo,34,2.226952647,4.000000003,172400
demo,34,2.111361741,3.999993061,172410
demo,34,2.003990543,3.999999912,172420
demo,34,1.902597823,4.000000251,172430
demo,34,1.806710803,4.000000026,172440
demo,34,1.715909698,3.999999979,172450
demo,34,1.629832716,4.000000014,172460
demo,34,1.548099811,3.999999956,172470
demo,34,1.470527036,3.999999956,172480
demo,34,1.396917471,3.99999999,172490
demo,34,1.327020596,4.000000021,172500
demo,34,1.260656202,3.999999921,172510
demo,34,1.197600391,3.99999995,172520
demo,34,1.137610549,3.999998344,172530
demo,34,1.080421485,3.999992755,172540
demo,34,1.025762701,4.000009418,172550
demo,34,0.972751948,4.000021006,172560
demo,34,0.921116873,4.000003717,172570
demo,34,0.872521843,3.999992337,172580
demo,34,0.827693425,4.000001975,172590
demo,34,0.784592428,4.000000387,172600
demo,34,0.74381814,4.000000148,172610
demo,34,0.705152401,3.999999908,172620
demo,34,0.668517166,4.000000003,172630
demo,34,0.633775542,4.000000078,172640
demo,34,0.600827188,3.999999977,172650
demo,34,0.569605166,3.999999962,172660
demo,34,0.540015776,3.999999987,172670
demo,34,0.511962632,4.000000006,172680
demo,34,0.485373844,4.000000001,172690
demo,34,0.460161018,3.999999993,172700
demo,34,0.43624326,4.000000005,172710
demo,34,0.413588555,4.00000001,172720
demo,34,0.392108902,4.000000005,172730
demo,34,0.371723612,3.999999992,172740
demo,34,0.352417201,3.999999989,172750
demo,34,0.334112608,3.999999996,172760
demo,34,0.316740071,3.999999999,172770
demo,34,0.30028558,3.99999999,172780
demo,34,0.284682985,3.999999999,172790
demo,34,0.269872801,3.999999998,172800
demo,34,0.255838382,3.999999998,172810
demo,34,0.242532823,3.999999999,172820
demo,34,0.229910197,3.999999998,172830
demo,34,0.217942413,3.999999996,172840
demo,34,0.206598407,4,172850
demo,34,0.195843724,4.000000012,172860
demo,34,0.185642783,4.000000018,172870
demo,34,0.175970313,4.000000018,172880
demo,34,0.166801521,4.000000012,172890
demo,34,0.158110302,4.000000002,172900
demo,34,0.149868012,3.999999995,172910
demo,34,0.142053793,3.999999987,172920
demo,34,0.134647629,3.999999974,172930
demo,34,0.127628752,3.999999954,172940
demo,34,0.120972642,3.999999941,172950
demo,34,0.114662403,3.999999939,172960
demo,34,0.108682725,3.999999948,172970
demo,34,0.10301736,3.999999965,172980
demo,34,-2,3.960451252,172990
demo,34,-2,3.95543532,173000
demo,34,-2,3.95142528,173010
demo,34,-2,3.94801564,173020
demo,34,-2,3.944993435,173030
demo,34,-2,3.942211712,173040
demo,34,-2,3.939576485,173050
demo,34,-2,3.937033823,173060
demo,34,-2,3.934549654,173070
demo,34,-2,3.932189527,173080
demo,34,-2,3.929858901,173090
demo,34,-2,3.927541144,173100
demo,34,-2,3.925231678,173110
demo,34,-2,3.92292708,173120
demo,34,-2,3.920626669,173130
demo,34,-2,3.918327971,173140
demo,34,-2,3.916029593,173150
demo,34,-2,3.913731318,173160
demo,34,-2,3.911433662,173170
demo,34,-2,3.909135678,173180
demo,34,-2,3.906881536,173190
demo,34,-2,3.905002453,173200
demo,34,-2,3.903122906,173210
demo,34,-2,3.901243223,173220
demo,34,-2,3.899363427,173230
demo,34,-2,3.897482668,173240
demo,34,-2,3.895600268,173250
demo,34,-2,3.89371749,173260
demo,34,-2,3.891834283,173270
demo,34,-2,3.889950778,173280
demo,34,-2,3.888064941,173290
demo,34,-2,3.886177611,173300
demo,34,-2,3.884289988,173310
demo,34,-2,3.882402068,173320
demo,34,-2,3.88047183,173330
demo,34,-2,3.878395944,173340
demo,34,-2,3.876319231,173350
demo,34,-2,3.874242202,173360
demo,34,-2,3.872164851,173370
demo,34,-2,3.870085826,173380
demo,34,-2,3.867999758,173390
demo,34,-2,3.865913395,173400
demo,34,-2,3.863826739,173410
demo,34,-2,3.86173979,173420
demo,34,-2,3.859646801,173430
demo,34,-2,3.857546069,173440
demo,34,-2,3.855445049,173450
demo,34,-2,3.853343744,173460
demo,34,-2,3.851444218,173470
demo,34,-2,3.849758625,173480
demo,34,-2,3.848066259,173490
demo,34,-2,3.846373612,173500
demo,34,-2,3.844680687,173510
demo,34,-2,3.842987485,173520
demo,34,-2,3.841258346,173530
demo,34,-2,3.83952793,173540
demo,34,-2,3.837797239,173550
demo,34,-2,3.836066275,173560
demo,34,-2,3.834320401,173570
demo,34,-2,3.832528218,173580
demo,34,-2,3.830735765,173590
demo,34,-2,3.828871188,173600
demo,34,-2,3.827003947,173610
demo,34,-2,3.825086901,173620
demo,34,-2,3.823121962,173630
demo,34,-2,3.821156762,173640
demo,34,-2,3.8191913,173650
demo,34,-2,3.817225578,173660
demo,34,-2,3.815146454,173670
demo,34,-2,3.813034864,173680
demo,34,-2,3.810923016,173690
demo,34,-2,3.80881091,173700
demo,34,-2,3.806689538,173710
demo,34,-2,3.804385006,173720
demo,34,-2,3.801852645,173730
demo,34,-2,3.799232406,173740
demo,34,-2,3.796611911,173750
demo,34,-2,3.793927057,173760
demo,34,-2,3.79110283,173770
demo,34,-2,3.788278349,173780
demo,34,-2,3.785453615,173790
demo,34,-2,3.782628627,173800
demo,34,-2,3.779721707,173810
demo,34,-2,3.776756333,173820
demo,34,-2,3.773751252,173830
demo,34,-2,3.770722748,173840
demo,34,-2,3.767693991,173850
demo,34,-2,3.764659891,173860
demo,34,-2,3.761624656,173870
demo,34,-2,3.758589168,173880
demo,34,-2,3.755553425,173890
demo,34,-2,3.7525329,173900
demo,34,-2,3.749624671,173910
demo,34,-2,3.746716187,173920
demo,34,-2,3.743807447,173930
demo,34,-2,3.740941114,173940
demo,34,-2,3.738370048,173950
demo,34,-2,3.735915748,173960
demo,34,-2,3.733461192,173970
demo,34,-2,3.731006379,173980
demo,34,-2,3.728551307,173990
demo,34,-2,3.72621489,174000
demo,34,-2,3.723940082,174010
demo,34,-2,3.721665014,174020
demo,34,-2,3.719389685,174030
demo,34,-2,3.717114094,174040
demo,34,-2,3.714963228,174050
demo,34,-2,3.712822051,174060
demo,34,-2,3.710663868,174070
demo,34,-2,3.708332217,174080
demo,34,-2,3.706017398,174090
demo,34,-2,3.703773015,174100
demo,34,-2,3.701528366,174110
demo,34,-2,3.699283449,174120
demo,34,-2,3.697038264,174130
demo,34,-2,3.694817238,174140
demo,34,-2,3.692624251,174150
demo,34,-2,3.690430991,174160
demo,34,-2,3.688237458,174170
demo,34,-2,3.68604365,174180
demo,34,-2,3.683871984,174190
demo,34,-2,3.681986017,174200
demo,34,-2,3.680217383,174210
demo,34,-2,3.678448468,174220
demo,34,-2,3.676679274,174230
demo,34,-2,3.674928171,174240
demo,34,-2,3.673176782,174250
demo,34,-2,3.671425106,174260
demo,34,-2,3.669673139,174270
demo,34,-2,3.667924295,174280
demo,34,-2,3.666184451,174290
demo,34,-2,3.664444311,174300
demo,34,-2,3.662703874,174310
demo,34,-2,3.660963137,174320
demo,34,-2,3.659228127,174330
demo,34,-2,3.657498007,174340
demo,34,-2,3.655903635,174350
demo,34,-2,3.654313753,174360
demo,34,-2,3.65272356,174370
demo,34,-2,3.651142951,174380
demo,34,-2,3.649564415,174390
demo,34,-2,3.64798556,174400
demo,34,-2,3.646406383,174410
demo,34,-2,3.644827972,174420
demo,34,-2,3.64326285,174430
demo,34,-2,3.641697399,174440
demo,34,-2,3.640131615,174450
demo,34,-2,3.638565495,174460
demo,34,-2,3.637005012,174470
demo,34,-2,3.635455658,174480
demo,34,-2,3.633905958,174490
demo,34,-2,3.632355908,174500
demo,34,-2,3.630805506,174510
demo,34,-2,3.629266619,174520
demo,34,-2,3.627734931,174530
demo,34,-2,3.626202879,174540
demo,34,-2,3.624709075,174550
demo,34,-2,3.623361446,174560
demo,34,-2,3.622037978,174570
demo,34,-2,3.620717494,174580
demo,34,-2,3.619396626,174590
demo,34,-2,3.61807537,174600
demo,34,-2,3.616754864,174610
demo,34,-2,3.615440555,174620
demo,34,-2,3.614125843,174630
demo,34,-2,3.612810724,174640
demo,34,-2,3.611495192,174650
demo,34,-2,3.610180113,174660
demo,34,-2,3.608865832,174670
demo,34,-2,3.607551123,174680
demo,34,-2,3.60623598,174690
demo,34,-2,3.604920397,174700
demo,34,-2,3.603604056,174710
demo,34,-2,3.602287119,174720
demo,34,-2,3.600969725,174730
demo,34,-2,3.599651867,174740
demo,34,-2,3.598333539,174750
demo,34,-2,3.597022837,174760
demo,34,-2,3.595946153,174770
demo,34,-2,3.59486898,174780
demo,34,-2,3.593791308,174790
demo,34,-2,3.592702864,174800
demo,34,-2,3.591577842,174810
demo,34,-2,3.590452301,174820
demo,34,-2,3.589326231,174830
demo,34,-2,3.588199625,174840
demo,34,-2,3.587037254,174850
demo,34,-2,3.58583768,174860
demo,34,-2,3.584637543,174870
demo,34,-2,3.583436835,174880
demo,34,-2,3.582235547,174890
demo,34,-2,3.580960098,174900
demo,34,-2,3.579660621,174910
demo,34,-2,3.578360533,174920
demo,34,-2,3.577059825,174930
demo,34,-2,3.575755296,174940
demo,34,-2,3.574334699,174950
demo,34,-2,3.572896922,174960
demo,34,-2,3.571396254,174970
demo,34,-2,3.569894909,174980
demo,34,-2,3.568353282,174990
demo,34,-2,3.566716475,175000
demo,34,-2,3.565078953,175010
demo,34,-2,3.563440703,175020
demo,34,-2,3.56180171,175030
demo,34,-2,3.560082071,175040
demo,34,-2,3.55829984,175050
demo,34,-2,3.556516821,175060
demo,34,-2,3.554733,175070
demo,34,-2,3.552948361,175080
demo,34,-2,3.551045448,175090
demo,34,-2,3.549117999,175100
demo,34,-2,3.547189681,175110
demo,34,-2,3.545260474,175120
demo,34,-2,3.543316973,175130
demo,34,-2,3.541252874,175140
demo,34,-2,3.539187831,175150
demo,34,-2,3.537121822,175160
demo,34,-2,3.5350947,175170
demo,34,-2,3.533036646,175180
demo,34,-2,3.530902342,175190
demo,34,-2,3.528766982,175200
demo,34,-2,3.526630543,175210
demo,34,-2,3.524492998,175220
demo,34,-2,3.522289294,175230
demo,34,-2,3.520047445,175240
demo,34,-2,3.517804408,175250
demo,34,-2,3.515560155,175260
demo,34,-2,3.513314656,175270
demo,34,-2,3.510991066,175280
demo,34,-2,3.508658179,175290
demo,34,-2,3.506323948,175300
demo,34,-2,3.503988338,175310
demo,34,-2,3.501638673,175320
demo,34,-2,3.499227626,175330
demo,34,-2,3.496815086,175340
demo,34,-2,3.494401012,175350
demo,34,-2,3.491985363,175360
demo,34,-2,3.489535378,175370
demo,34,-2,3.487024908,175380
demo,34,-2,3.484385649,175390
demo,34,-2,3.481744626,175400
demo,34,-2,3.479101786,175410
demo,34,-2,3.476382786,175420
demo,34,-2,3.473631639,175430
demo,34,-2,3.470878506,175440
demo,34,-2,3.468123326,175450
demo,34,-2,3.465366033,175460
demo,34,-2,3.462421632,175470
demo,34,-2,3.459471046,175480
demo,34,-2,3.456490755,175490
demo,34,-2,3.453498591,175500
demo,34,-2,3.450419151,175510
demo,34,-2,3.447079314,175520
demo,34,-2,3.443736822,175530
demo,34,-2,3.440391579,175540
demo,34,-2,3.437043488,175550
demo,34,-2,3.433436454,175560
demo,34,-2,3.429586044,175570
demo,34,-2,3.425732459,175580
demo,34,-2,3.421922578,175590
demo,34,-2,3.418141442,175600
demo,34,-2,3.414008526,175610
demo,34,-2,3.409776026,175620
demo,34,-2,3.405539676,175630
demo,34,-2,3.401299316,175640
demo,34,-2,3.397047879,175650
demo,34,-2,3.392667314,175660
demo,34,-2,3.388282203,175670
demo,34,-2,3.383892345,175680
demo,34,-2,3.379198296,175690
demo,34,-2,3.374467788,175700
demo,34,-2,3.369835729,175710
demo,34,-2,3.365197978,175720
demo,34,-2,3.36055426,175730
demo,34,-2,3.355904278,175740
demo,34,-2,3.351375405,175750
demo,34,-2,3.346928703,175760
demo,34,-2,3.342474713,175770
demo,34,-2,3.338013041,175780
demo,34,-2,3.333570089,175790
demo,34,-2,3.329159801,175800
demo,34,-2,3.324740883,175810
demo,34,-2,3.32031237,175820
demo,34,-2,3.315873682,175830
demo,34,-2,3.311351412,175840
demo,34,-2,3.306311395,175850
demo,34,-2,3.301259131,175860
demo,34,-2,3.296193794,175870
demo,34,-2,3.291114482,175880
demo,34,-2,3.285329344,175890
demo,34,-2,3.278454817,175900
demo,34,-2,3.271563011,175910
demo,34,-2,3.264652578,175920
demo,34,-2,3.257722023,175930
demo,34,-2,3.248224633,175940
demo,34,-2,3.237406163,175950
demo,34,-2,3.22656191,175960
demo,34,-2,3.21568949,175970
demo,34,-2,3.204786194,175980
demo,34,-2,3.186397657,175990
demo,34,-2,3.167040053,176000
demo,34,-2,3.147616401,176010
demo,34,-2,3.128146406,176020
demo,34,-2,3.105380872,176030
demo,34,-2,3.069501184,176040
demo,34,-2,3.033555318,176050
demo,34,-2,2.997533974,176060
demo,34,-2,2.961425895,176070
demo,34,-2,2.909821263,176080
demo,34,-2,2.840550547,176090
demo,35,4,3.100262483,176100
demo,35,4,3.186961363,176110
demo,35,4,3.260802729,176120
demo,35,4,3.311307746,176130
demo,35,4,3.349216468,176140
demo,35,4,3.381437589,176150
demo,35,4,3.401455339,176160
demo,35,4,3.421260989,176170
demo,35,4,3.433911798,176180
demo,35,4,3.44589739,176190
demo,35,4,3.455959083,176200
demo,35,4,3.464448266,176210
demo,35,4,3.47276052,176220
demo,35,4,3.480173798,176230
demo,35,4,3.487631523,176240
demo,35,4,3.495182669,176250
demo,35,4,3.502865402,176260
demo,35,4,3.510785738,176270
demo,35,4,3.51898102,176280
demo,35,4,3.527238815,176290
demo,35,4,3.535697117,176300
demo,35,4,3.543538678,176310
demo,35,4,3.551218906,176320
demo,35,4,3.558852315,176330
demo,35,4,3.566194932,176340
demo,35,4,3.573026587,176350
demo,35,4,3.579999381,176360
demo,35,4,3.586011427,176370
demo,35,4,3.592031209,176380
demo,35,4,3.597642732,176390
demo,35,4,3.60299945,176400
demo,35,4,3.608214398,176410
demo,35,4,3.613163022,176420
demo,35,4,3.618125787,176430
demo,35,4,3.622916321,176440
demo,35,4,3.627696097,176450
demo,35,4,3.632127143,176460
demo,35,4,3.636493168,176470
demo,35,4,3.640847744,176480
demo,35,4,3.645089865,176490
demo,35,4,3.649341722,176500
demo,35,4,3.653469579,176510
demo,35,4,3.657570185,176520
demo,35,4,3.661593891,176530
demo,35,4,3.665507357,176540
demo,35,4,3.66941637,176550
demo,35,4,3.673125459,176560
demo,35,4,3.676931115,176570
demo,35,4,3.68056184,176580
demo,35,4,3.684115162,176590
demo,35,4,3.687585728,176600
demo,35,4,3.690869603,176610
demo,35,4,3.694159412,176620
demo,35,4,3.697186411,176630
demo,35,4,3.700204311,176640
demo,35,4,3.70307208,176650
demo,35,4,3.705832617,176660
demo,35,4,3.708400326,176670
demo,35,4,3.710776194,176680
demo,35,4,3.713156751,176690
demo,35,4,3.715378172,176700
demo,35,4,3.717573854,176710
demo,35,4,3.719705378,176720
demo,35,4,3.721765839,176730
demo,35,4,3.723819066,176740
demo,35,4,3.725793419,176750
demo,35,4,3.727771417,176760
demo,35,4,3.730242473,176770
demo,35,4,3.732712597,176780
demo,35,4,3.735185931,176790
demo,35,4,3.737662125,176800
demo,35,4,3.740141657,176810
demo,35,4,3.742628566,176820
demo,35,4,3.745118719,176830
demo,35,4,3.74762199,176840
demo,35,4,3.750133812,176850
demo,35,4,3.75266425,176860
demo,35,4,3.755399691,176870
demo,35,4,3.758346509,176880
demo,35,4,3.761331656,176890
demo,35,4,3.764322951,176900
demo,35,4,3.767336068,176910
demo,35,4,3.770367658,176920
demo,35,4,3.773407218,176930
demo,35,4,3.776473446,176940
demo,35,4,3.779542227,176950
demo,35,4,3.78263356,176960
demo,35,4,3.785748328,176970
demo,35,4,3.789140906,176980
demo,35,4,3.792548243,176990
demo,35,4,3.795960082,177000
demo,35,4,3.79939755,177010
demo,35,4,3.802837334,177020
demo,35,4,3.80630579,177030
demo,35,4,3.809786883,177040
demo,35,4,3.813837396,177050
demo,35,4,3.818174961,177060
demo,35,4,3.822514729,177070
demo,35,4,3.826960668,177080
demo,35,4,3.831410259,177090
demo,35,4,3.835970863,177100
demo,35,4,3.840411439,177110
demo,35,4,3.844731685,177120
demo,35,4,3.849255337,177130
demo,35,4,3.853781088,177140
demo,35,4,3.858630009,177150
demo,35,4,3.863521463,177160
demo,35,4,3.86861509,177170
demo,35,4,3.874400168,177180
demo,35,4,3.8802482,177190
demo,35,4,3.886314325,177200
demo,35,4,3.892382507,177210
demo,35,4,3.898443309,177220
demo,35,4,3.904475324,177230
demo,35,4,3.910293804,177240
demo,35,4,3.915953294,177250
demo,35,4,3.92159115,177260
demo,35,4,3.926848361,177270
demo,35,4,3.931994005,177280
demo,35,4,3.936359262,177290
demo,35,4,3.940608543,177300
demo,35,4,3.94476505,177310
demo,35,4,3.94872788,177320
demo,35,4,3.952692837,177330
demo,35,4,3.956473301,177340
demo,35,4,3.960165464,177350
demo,35,4,3.963721942,177360
demo,35,4,3.96723141,177370
demo,35,4,3.970726334,177380
demo,35,4,3.974166929,177390
demo,35,4,3.97760978,177400
demo,35,4,3.981282369,177410
demo,35,4,3.98554938,177420
demo,35,4,3.989805608,177430
demo,35,4,3.994050903,177440
demo,35,4,3.998296476,177450
demo,35,3.856892955,3.999999965,177460
demo,35,3.647855407,3.999999884,177470
demo,35,3.467272747,3.999974975,177480
demo,35,3.318257412,3.999998814,177490
demo,35,3.177192236,4.000000905,177500
demo,35,3.043030028,3.999999718,177510
demo,35,2.915329741,4.000000038,177520
demo,35,2.79340692,3.999999955,177530
demo,35,2.67694015,3.999999822,177540
demo,35,2.565577659,3.999999858,177550
demo,35,2.458844977,3.99999881,177560
demo,35,2.356684278,3.999999833,177570
demo,35,2.248789336,4.000000007,177580
demo,35,2.133665174,4.000000026,177590
demo,35,2.025519618,3.999999989,177600
demo,35,1.923026888,3.99999998,177610
demo,35,1.826094934,3.999999921,177620
demo,35,1.734439595,4.00000006,177630
demo,35,1.647597711,4.000000296,177640
demo,35,1.565122716,3.999999809,177650
demo,35,1.486895997,3.999999975,177660
demo,35,1.412560116,4.000000046,177670
demo,35,1.341959145,4.000000063,177680
demo,35,1.274883789,4.000000025,177690
demo,35,1.211170531,4.000000054,177700
demo,35,1.150644736,4.000000029,177710
demo,35,1.092969169,3.999996529,177720
demo,35,1.037391099,3.999992829,177730
demo,35,0.983866742,4.000006268,177740
demo,35,0.932548544,4.000006197,177750
demo,35,0.883387089,3.999994644,177760
demo,35,0.837706318,3.999999135,177770
demo,35,0.794371028,4.000002035,177780
demo,35,0.753366794,4.000006196,177790
demo,35,0.714112489,4.000003209,177800
demo,35,0.676846817,3.999999574,177810
demo,35,0.641508444,3.999996111,177820
demo,35,0.608316718,3.999998311,177830
demo,35,0.576884995,4.000001199,177840
demo,35,0.546912266,4.000000984,177850
demo,35,0.518460207,4.000000137,177860
demo,35,0.491463363,3.999998949,177870
demo,35,0.466002549,4.000000204,177880
